15.523520	13.073435	0
6.795645	7.290724	1
7.939421	8.775339	1
16.740393	15.976784	0
16.858577	17.141322	0
8.511281	10.642041	1
9.248779	11.276043	1
16.560324	16.746164	0
-0.734261	1.050562	2
15.778490	17.587496	0
8.698584	8.047276	1
16.138860	16.201426	0
7.138382	6.490151	1
8.250204	10.044956	1
16.089624	13.933385	0
0.257107	0.709425	2
9.688918	9.440323	1
8.117439	8.823079	1
7.360285	7.541650	1
-1.220986	-0.160066	2
8.207317	8.146482	1
9.530524	7.373830	1
5.757605	4.662517	1
0.838334	0.967308	2
1.175008	2.185618	2
8.036727	7.971092	1
16.914511	16.250702	0
15.448678	16.582537	0
1.485129	-0.723147	2
16.097054	15.550409	0
8.748985	8.117265	1
1.539237	0.120983	2
-0.169341	-0.525596	2
-0.561690	-0.761062	2
7.338036	7.512593	1
14.184151	13.943792	0
7.632987	8.170586	1
-1.572271	-1.164462	2
7.929267	7.321582	1
-0.435721	-0.678981	2
16.184639	15.599194	0
-0.498155	-1.384216	2
0.417452	-0.150325	2
7.684768	8.218982	1
15.905936	15.631533	0
14.571605	15.361366	0
15.721693	15.160498	0
0.017280	-1.118714	2
16.877485	15.405024	0
17.293430	17.298971	0
-1.411637	-4.611030	2
6.868745	6.870950	1
6.509103	5.005441	1
0.699010	0.270886	2
0.002515	-1.079890	2
17.770642	17.772619	0
8.467758	6.652340	1
-0.786357	-1.396043	2
0.759609	-0.383894	2
17.298877	16.510219	0
15.732953	15.748268	0
13.171887	13.743640	0
17.005028	15.598774	0
10.190914	9.240002	1
15.729118	14.016604	0
1.277446	1.389692	2
-0.626966	-0.240684	2
17.815312	18.040496	0
0.229361	0.880545	2
16.536808	14.759354	0
-0.280067	-0.090915	2
8.649337	9.630890	1
8.690593	9.021639	1
0.406685	0.998170	2
17.085120	17.091863	0
16.118011	15.836185	0
8.122219	9.719012	1
6.730148	7.640777	1
-1.826321	-0.170982	2
15.898066	15.262224	0
16.335327	16.329489	0
16.448237	17.072101	0
9.728525	10.626594	1
16.069771	16.146315	0
8.394401	9.043135	1
7.085998	8.268747	1
15.598887	13.965984	0
8.611698	7.021239	1
-0.403510	-0.335500	2
7.324561	7.655370	1
17.697398	19.873184	0
7.828735	7.437133	1
15.366249	15.121955	0
15.619352	16.789268	0
-1.995326	-0.769588	2
-1.247563	-3.311263	2
7.284874	6.104773	1
15.110997	16.525537	0
-0.170475	-0.227488	2
16.435749	14.804563	0
14.728687	13.407430	0
7.834620	7.975207	1
14.732040	12.800014	0
14.910100	13.589347	0
17.760589	20.338722	0
16.395562	15.386955	0
9.498417	8.376480	1
16.492526	15.510029	0
14.518978	15.867911	0
-0.993074	0.073955	2
7.766735	7.038730	1
-0.532085	-0.741415	2
-1.932106	-2.123298	2
8.766662	10.034268	1
14.445449	15.803360	0
7.765359	6.715320	1
7.078871	7.117133	1
6.550249	5.885873	1
7.244503	8.444918	1
7.118783	7.061841	1
1.005971	0.157305	2
0.632908	-0.034373	2
16.376973	16.050235	0
-1.547118	-1.379528	2
10.136808	10.362782	1
8.391128	9.568599	1
16.445551	14.030218	0
16.343407	15.546121	0
-0.498277	-0.584996	2
16.126855	15.239024	0
8.803670	8.647202	1
17.176046	16.640353	0
15.953314	15.993503	0
15.904490	14.783339	0
15.822730	15.695840	0
0.956327	1.606552	2
14.974131	13.530761	0
9.456547	10.909750	1
-0.077149	2.279556	2
14.473771	13.087385	0
6.760866	8.016654	1
17.839114	18.675474	0
14.154128	13.521310	0
0.132091	-0.437660	2
7.754502	7.491305	1
0.457242	1.026130	2
-0.058916	-0.931007	2
8.165994	8.883446	1
7.011470	7.088742	1
1.298470	1.675175	2
17.133854	17.013009	0
8.048802	7.001117	1
16.089536	16.401434	0
-0.621311	-0.677349	2
8.907947	10.362067	1
15.337034	15.790405	0
10.511182	12.028593	1
16.297495	16.173129	0
-0.035844	1.875761	2
15.687461	16.765236	0
15.454248	15.656128	0
16.229414	15.092016	0
16.558147	15.787572	0
15.484675	14.820625	0
15.221886	15.082246	0
0.191000	0.104575	2
8.823509	8.581769	1
8.946417	9.871251	1
16.066997	16.034798	0
8.210805	6.777209	1
15.517798	16.105378	0
0.557216	-0.298616	2
7.776682	7.333285	1
0.766497	2.418049	2
9.405299	10.850020	1
9.571429	9.891401	1
-1.921105	-2.552965	2
15.133813	13.793498	0
7.525307	7.240512	1
9.718120	10.173995	1
7.886979	8.333568	1
7.324860	6.076689	1
-1.055373	-1.840367	2
8.198657	8.507555	1
7.069570	8.116318	1
17.044988	18.331628	0
1.016727	1.840212	2
14.918633	15.932561	0
15.128698	13.890497	0
15.887656	16.904794	0
16.705755	17.803734	0
0.110933	1.276062	2
15.694019	14.466256	0
6.929456	7.751173	1
17.126910	16.332994	0
-0.114708	0.397839	2
15.456414	17.151695	0
15.399039	15.873668	0
15.778646	14.266262	0
16.150436	15.006252	0
16.312854	14.942472	0
0.517481	0.566452	2
15.313120	16.188390	0
0.996126	0.025155	2
17.209944	18.125531	0
16.223488	17.319866	0
8.542935	8.768788	1
7.136652	8.013547	1
15.545108	15.012396	0
7.824949	8.959480	1
-0.005974	-0.463603	2
0.700002	1.389023	2
16.159319	16.521393	0
-1.477038	0.483484	2
8.624622	8.806802	1
0.567669	-0.558390	2
0.842626	1.279130	2
7.696892	7.689931	1
-0.250062	-1.496782	2
14.999109	13.764394	0
8.337356	8.671891	1
0.275777	1.149930	2
16.545831	16.212370	0
8.877058	7.222283	1
9.682837	11.032254	1
14.162312	14.607937	0
-0.923218	-0.382526	2
0.312161	1.437471	2
7.775967	7.847572	1
17.026916	15.876653	0
0.004554	1.186105	2
1.081166	1.331019	2
9.053332	9.956322	1
9.910357	9.963511	1
7.008329	5.837148	1
7.265417	7.216954	1
17.828231	17.534955	0
7.424124	7.189665	1
15.754581	14.729161	0
15.540829	15.277228	0
15.513888	15.429442	0
15.500772	15.893050	0
15.334187	14.144154	0
8.331625	8.392309	1
8.196972	10.049432	1
1.010727	1.056337	2
8.448258	10.062723	1
7.300091	5.794997	1
8.199384	8.877640	1
-0.075299	-0.128759	2
0.739984	1.829069	2
16.538069	15.411050	0
-0.158175	-1.631160	2
7.966111	10.393550	1
1.667038	3.137231	2
8.751450	7.327936	1
-0.371165	-0.829169	2
17.175674	17.729649	0
17.622034	18.558828	0
16.471884	17.240357	0
7.110012	7.404925	1
15.723013	15.764676	0
16.368306	19.478175	0
-1.074166	1.044936	2
16.463121	17.641005	0
17.014117	15.592131	0
0.044967	-0.432631	2
-0.996526	-3.084228	2
0.866174	1.184615	2
-0.857391	0.155424	2
7.520576	6.772483	1
0.698207	2.944463	2
8.218828	9.545744	1
0.650129	0.180487	2
-0.059126	-0.268986	2
15.106511	16.012219	0
-0.400032	-1.401757	2
6.234361	6.891509	1
5.773967	5.920793	1
13.511836	13.181960	0
15.934655	16.554272	0
15.824826	17.397554	0
7.958278	7.644062	1
17.195826	16.392796	0
8.652524	7.979397	1
8.177114	7.428202	1
7.883715	8.376716	1
9.504410	8.707804	1
8.849017	8.911748	1
15.901512	15.487097	0
14.953411	15.102766	0
8.283961	9.847203	1
1.763998	3.486225	2
8.264697	7.841088	1
14.605709	14.385429	0
14.261495	13.488497	0
0.453845	-0.753849	2
7.014372	7.458189	1
-1.044476	0.002257	2
-0.830462	0.231633	2
16.147209	17.093672	0
1.094706	0.792540	2
16.108236	13.913439	0
16.568069	15.745695	0
17.699804	14.879374	0
-1.324162	-2.020542	2
6.690884	5.905807	1
15.620579	15.318024	0
7.891739	8.372081	1
13.794276	13.789076	0
16.662777	15.614601	0
15.788179	15.513967	0
0.496446	1.020439	2
17.469328	19.139379	0
14.944948	14.045773	0
0.794139	1.659322	2
6.024658	6.214728	1
8.200644	7.868751	1
-0.320883	0.872898	2
15.399928	14.550393	0
-1.260334	-0.610756	2
16.479737	14.971487	0
16.038524	14.311312	0
15.816798	15.405896	0
15.823073	17.582459	0
0.389514	0.540996	2
17.282047	15.790955	0
6.857991	9.031846	1
7.592187	5.995738	1
14.723581	14.643837	0
7.983397	8.035733	1
-0.141131	-0.098344	2
15.276742	14.729124	0
18.209887	17.748405	0
-1.691597	-2.499526	2
7.782622	9.265353	1
6.255402	6.645744	1
-0.169691	-1.084676	2
0.090554	1.268050	2
0.826340	-0.172892	2
0.817698	2.381491	2
-0.835986	-1.654603	2
15.762725	14.708190	0
7.418436	9.652209	1
17.066874	19.514999	0
-1.441013	-0.782613	2
19.535103	20.522431	0
8.936991	9.079543	1
14.151234	14.947669	0
7.476262	9.271458	1
7.207741	7.346689	1
7.235366	6.294980	1
16.142616	15.804033	0
7.462827	5.281699	1
0.800763	0.646587	2
8.369266	7.378094	1
-1.989365	-2.154580	2
15.265474	16.313000	0
5.661584	6.238696	1
0.065385	-0.322741	2
-0.555415	-0.006830	2
8.864081	9.963840	1
16.395163	16.604801	0
15.744055	16.325612	0
7.807956	7.470460	1
9.034175	9.715587	1
0.008066	0.808557	2
7.575152	7.834144	1
0.567327	1.845776	2
8.727004	9.595189	1
-1.220123	-0.166297	2
6.834649	6.327234	1
16.441995	15.443445	0
0.448828	-1.029306	2
7.838351	9.092518	1
7.686543	9.158736	1
14.852966	15.907745	0
-1.234161	-1.350038	2
16.632415	16.041870	0
0.334068	1.022435	2
-0.245200	-0.810393	2
-0.572385	-1.218649	2
9.056853	10.757211	1
17.142006	17.094967	0
8.727052	8.647177	1
1.440432	0.472494	2
0.490543	1.127401	2
0.669889	0.027684	2
7.100649	6.074524	1
0.492797	2.177069	2
16.301876	16.029168	0
9.176872	7.778158	1
15.581737	16.815321	0
15.139878	14.076775	0
13.628186	14.492205	0
8.197567	8.962846	1
7.278772	5.908131	1
16.164942	15.494226	0
-0.651327	-0.362426	2
9.379804	8.189098	1
0.178962	1.044596	2
17.112893	17.667378	0
0.532770	1.539787	2
15.330435	14.609080	0
1.681169	1.790499	2
6.486469	6.098378	1
-0.969268	-1.750480	2
6.715622	6.101381	1
16.878528	16.996873	0
14.853874	13.109388	0
6.860713	7.386227	1
7.598889	7.472184	1
8.399756	9.495377	1
0.688844	-0.094743	2
-1.112197	-0.406658	2
15.462883	15.023448	0
15.326721	14.012157	0
15.822543	14.428533	0
17.138188	16.819754	0
8.155284	6.947926	1
8.127380	7.161191	1
9.187479	8.835070	1
6.393815	6.724579	1
0.435941	-1.538032	2
15.272290	15.726319	0
0.249987	0.570261	2
17.288289	16.810557	0
9.432453	10.311185	1
16.515503	14.369426	0
-1.416650	-0.195791	2
8.077004	7.538180	1
7.259657	7.750007	1
-0.477100	-0.391607	2
0.730982	0.810683	2
7.769957	6.456875	1
7.298674	7.103361	1
16.055468	15.160099	0
8.319781	8.072330	1
7.470746	7.680820	1
16.861095	15.978622	0
16.316646	16.497992	0
-0.039825	-0.488756	2
15.430090	14.170130	0
15.528898	15.804071	0
0.184019	1.922099	2
6.664112	6.594201	1
-0.127357	-0.521560	2
7.609824	7.837898	1
9.356222	9.785141	1
-0.228368	0.106254	2
7.392137	7.600002	1
8.868687	7.654649	1
8.071452	8.607669	1
8.920405	8.324372	1
7.515115	9.035192	1
14.681762	14.195855	0
6.441266	7.753489	1
-1.567694	-3.054791	2
9.441997	8.394105	1
16.005190	15.734345	0
15.127358	15.744801	0
8.841307	9.563671	1
8.122561	9.154952	1
15.456665	14.638487	0
-1.116787	0.208355	2
14.622933	16.423970	0
7.727376	7.054399	1
-0.296275	-0.220519	2
16.832117	18.035772	0
7.271164	6.580594	1
17.121929	16.308635	0
8.554720	7.547132	1
-0.690945	1.076856	2
-0.540307	-0.701041	2
14.872036	14.034001	0
7.526425	8.139634	1
8.767137	7.749960	1
-0.330252	1.193491	2
6.849336	6.346679	1
16.498378	15.747118	0
-0.865436	-1.368418	2
7.902571	8.092112	1
8.276623	7.128055	1
15.986803	16.725833	0
8.511312	7.758221	1
16.840212	16.272586	0
8.744309	9.313732	1
9.073144	9.557444	1
9.738830	8.687380	1
8.693297	8.860533	1
16.188059	15.372000	0
0.690252	0.308520	2
2.399653	2.415702	2
17.620406	17.908791	0
-0.148426	-0.661146	2
15.022892	13.855559	0
1.141405	1.039063	2
15.307611	16.352674	0
14.374030	14.549477	0
-0.139159	0.530771	2
7.888572	5.882069	1
16.419130	18.420527	0
16.715736	16.546024	0
15.508253	15.637657	0
8.675791	9.281365	1
14.585724	15.227423	0
6.147765	6.259066	1
16.178725	14.654064	0
9.146319	8.434927	1
7.776719	8.389089	1
1.198283	1.465744	2
0.934166	1.513465	2
15.895816	15.912249	0
15.061704	16.106243	0
0.093869	-0.335997	2
16.180104	17.682277	0
7.656350	8.977725	1
7.156502	7.852840	1
-1.992040	-2.570629	2
1.174918	0.919379	2
7.710433	7.185025	1
15.577646	17.179066	0
6.845387	6.507440	1
7.754668	6.462755	1
8.210790	5.856456	1
-0.126122	-1.339149	2
15.820586	17.582309	0
15.508697	15.955410	0
14.715158	14.802888	0
-1.338962	-1.108426	2
-0.831868	0.009323	2
-1.723596	-2.276631	2
-0.364291	-1.080682	2
-1.607757	-2.694204	2
15.137520	15.453854	0
8.224409	6.784915	1
-0.581086	1.375177	2
14.647127	14.138083	0
-0.299662	-2.576440	2
-0.230218	-0.567132	2
-0.232369	0.171724	2
7.051784	6.759290	1
0.784722	1.734716	2
-1.241118	-1.307844	2
9.131786	9.585699	1
14.521618	14.625794	0
7.871882	7.081276	1
8.642455	8.740215	1
0.944458	0.665184	2
6.768976	6.186186	1
-0.413634	-2.610630	2
1.546913	0.188127	2
0.287347	0.382931	2
15.293597	13.686349	0
15.769817	16.670258	0
8.916347	10.867201	1
8.692338	8.706061	1
6.993460	6.489202	1
-1.864998	-2.338538	2
8.285728	7.495631	1
16.461973	18.768282	0
15.757777	14.806228	0
0.325508	0.579004	2
11.156971	9.750500	1
6.068634	6.515562	1
-0.214669	-1.044379	2
8.885633	10.423637	1
0.500741	0.266269	2
17.752738	18.029858	0
7.248344	8.219943	1
10.559555	10.943882	1
16.881467	15.618327	0
1.307827	2.864421	2
8.399419	6.919491	1
16.244676	15.778654	0
-0.370744	-1.313966	2
17.495190	17.302147	0
-1.010558	-0.478708	2
7.744420	9.602691	1
9.945960	10.672547	1
15.011908	16.582348	0
17.251127	18.842574	0
15.794804	16.060568	0
15.378432	15.932117	0
0.513316	0.193545	2
-0.419200	-0.786155	2
-0.213133	-0.099681	2
-1.475681	-3.158628	2
6.028505	6.795149	1
9.758243	9.228586	1
-1.040073	0.296895	2
9.086629	9.697474	1
7.890963	7.671481	1
0.589891	0.794821	2
16.768832	16.907064	0
8.627720	9.268666	1
-0.969579	-0.918390	2
1.459655	1.672486	2
-0.905425	-0.686040	2
8.225047	9.162161	1
7.552704	7.311407	1
1.636751	1.458176	2
-1.905080	-3.138370	2
8.552012	7.334385	1
16.945852	16.695432	0
8.038024	8.103914	1
0.001997	0.763327	2
0.883434	-1.085406	2
15.761985	16.023539	0
7.489421	7.795895	1
1.994412	1.602484	2
2.064717	1.961259	2
7.871699	6.966055	1
0.455046	0.697096	2
15.585674	15.861189	0
7.709877	9.182461	1
7.803136	9.012221	1
15.863351	16.247392	0
14.906917	16.018552	0
-1.086371	-2.119071	2
15.661194	15.595088	0
0.788508	0.417476	2
15.558406	15.748985	0
7.698813	8.107370	1
9.405011	10.432112	1
0.671399	-1.148033	2
15.435522	16.162162	0
7.239661	7.184239	1
8.162251	7.719984	1
8.822764	10.211650	1
0.092098	1.276125	2
-0.749094	-1.594390	2
16.308625	14.501425	0
16.438569	16.322101	0
1.978262	1.671733	2
-0.552578	-1.155736	2
16.513254	16.647740	0
-1.441926	-2.263121	2
-0.552440	-1.969705	2
7.609389	5.060041	1
-0.148009	0.031912	2
9.586056	9.550467	1
7.074320	7.931308	1
0.793224	1.291924	2
8.390602	8.289122	1
16.481111	14.972218	0
8.692534	7.628252	1
-0.568165	-0.402722	2
-1.904465	-1.898388	2
8.781996	7.839190	1
-0.256609	0.179087	2
6.957383	9.133547	1
-0.526982	-0.038156	2
9.114500	8.435086	1
1.694312	0.761896	2
-0.372315	-2.883404	2
-1.440420	-3.033334	2
-1.706944	-1.392624	2
6.407374	5.019713	1
17.372487	16.117511	0
0.113610	-1.457431	2
16.447626	16.869028	0
8.747196	8.602845	1
8.696094	8.331485	1
7.252832	9.669689	1
-1.094804	1.332868	2
15.857955	16.224506	0
-0.426466	1.053895	2
-0.567604	-2.279466	2
1.293962	-0.409530	2
8.842705	9.931149	1
14.761063	12.757354	0
16.415368	15.214790	0
2.527627	2.034369	2
6.914468	6.624537	1
8.979093	10.000531	1
-0.244844	-0.116761	2
7.038172	7.190866	1
-0.120855	0.041422	2
-0.219467	1.455746	2
15.261702	15.123488	0
8.216414	8.068825	1
0.336868	-0.086314	2
7.655915	7.841948	1
16.282363	16.231912	0
-0.832140	-1.292540	2
0.336490	1.592999	2
0.317043	-0.110589	2
7.719602	7.701553	1
7.076993	6.028968	1
8.931973	8.261022	1
17.647643	18.193604	0
7.434645	6.764199	1
7.686062	8.566941	1
8.586830	9.338397	1
0.970352	1.265596	2
15.217237	14.645443	0
16.423971	15.894194	0
16.355981	16.708173	0
-0.900403	0.856106	2
14.802980	13.743864	0
15.514639	15.749729	0
16.139523	16.550267	0
15.371059	15.343856	0
15.969021	17.485759	0
-1.420049	-2.691874	2
14.695696	13.230967	0
0.290304	-1.167785	2
7.593335	8.469500	1
16.418719	16.421768	0
-1.469053	-0.412818	2
7.925996	6.734560	1
15.432004	16.930473	0
7.982712	8.509211	1
7.012083	6.753652	1
0.580670	0.030460	2
0.161373	0.218714	2
7.986906	9.738646	1
1.074187	1.981244	2
0.816894	1.973953	2
16.858425	17.338981	0
-0.587947	-0.781514	2
16.078429	17.304063	0
8.335983	8.935231	1
17.195616	16.172126	0
-0.792181	0.355008	2
0.503005	-0.136786	2
15.307298	14.792419	0
-1.219112	-1.234854	2
7.601747	7.279340	1
-0.185906	0.468724	2
13.313508	14.189552	0
8.282453	8.596260	1
-0.056336	0.751457	2
5.301935	5.834240	1
7.570915	8.197769	1
15.725431	15.938992	0
1.838829	1.591146	2
-0.167615	1.677167	2
0.491782	1.744267	2
16.720786	17.211469	0
7.411876	7.651454	1
16.626368	16.818219	0
7.343343	6.949902	1
15.967768	13.845674	0
19.392040	18.802472	0
8.387017	10.362082	1
6.994464	7.236572	1
18.126291	16.576099	0
-0.074290	-0.522098	2
-0.112179	0.920425	2
14.609521	16.236031	0
9.896807	11.025705	1
15.503089	16.800024	0
0.361813	0.327999	2
8.758184	8.794503	1
9.074361	10.528867	1
16.006716	15.577992	0
15.218317	13.697369	0
7.656613	9.637424	1
16.242527	15.081180	0
8.194550	8.129768	1
15.988737	16.559160	0
13.834054	12.049238	0
0.681982	-0.918108	2
-0.831028	-1.023227	2
17.186056	18.985164	0
16.107005	16.728077	0
16.809815	16.075112	0
-0.063037	1.629480	2
9.716909	12.662598	1
6.597239	6.997602	1
16.222404	16.369849	0
7.885605	7.613449	1
1.099356	0.700058	2
17.603843	17.308388	0
-1.478127	-1.129782	2
8.196152	6.716584	1
16.117553	16.524768	0
7.468624	5.632907	1
17.205165	16.852514	0
-1.546191	-2.345074	2
0.243240	-1.845610	2
-0.108558	-0.084023	2
6.073827	7.933818	1
-0.299471	-0.663469	2
-1.821000	-2.758515	2
9.785861	9.653471	1
0.605432	0.881357	2
15.947808	14.674774	0
8.794883	6.671744	1
8.687729	9.873802	1
16.160307	15.371852	0
-0.748305	-0.599030	2
-0.087232	-0.890227	2
-0.045982	-1.223994	2
9.585471	8.963173	1
7.073502	7.187610	1
9.250490	9.019666	1
17.181398	16.638269	0
9.367745	8.398333	1
15.387933	14.991619	0
14.961969	14.531654	0
8.921696	7.804258	1
8.272003	10.115062	1
0.203609	-0.760913	2
-0.079116	0.783949	2
-1.531707	-3.344983	2
7.343895	8.048194	1
16.368293	18.739343	0
14.661466	15.393146	0
15.888137	15.825657	0
0.319171	-0.166253	2
7.612246	7.023641	1
17.708197	16.436035	0
15.245373	14.530290	0
16.208160	15.585000	0
17.359407	17.664943	0
9.996695	10.173507	1
7.609834	7.234274	1
7.754633	9.197016	1
7.258583	7.681433	1
14.447519	13.855167	0
-1.075887	-1.240802	2
16.856504	16.685821	0
9.819130	9.749300	1
9.308169	10.038796	1
7.707336	10.408056	1
17.375355	18.887625	0
-0.051223	0.168027	2
15.857123	14.637570	0
7.284769	7.817956	1
5.947320	5.087523	1
7.211732	9.481591	1
16.567912	15.214387	0
0.084781	0.601223	2
14.581509	15.243577	0
