9.806162	9.324876
9.326744	10.065218
8.949572	9.092186
7.491977	5.270093
9.708106	9.183650
10.791442	11.219090
10.711960	11.756201
9.198292	9.422631
8.631413	9.199837
8.160789	8.416278
7.889232	8.466223
10.650854	11.857327
7.356886	6.816624
7.847485	6.134130
8.155729	6.433133
9.497904	10.333698
8.834641	8.143738
8.260787	7.421879
9.359250	7.389378
7.337521	6.996741
8.898100	8.187095
8.985902	9.434172
8.248459	9.818308
8.143135	7.795412
10.151265	10.578931
8.299343	8.256218
9.496191	9.756036
7.158975	6.980940
9.746245	9.224061
9.225849	8.746904
7.597540	7.887448
8.251514	7.818495
9.455250	11.546829
9.938096	8.874359
10.110131	10.107839
6.221629	7.254471
9.021311	8.907409
8.448289	8.928253
9.342416	8.459307
9.946549	9.886021
8.826927	7.669369
8.799703	8.708704
8.464316	8.399979
8.590992	9.945946
9.055893	8.106604
8.820033	7.820903
9.761035	10.689160
10.244644	9.830348
8.320679	7.248928
10.264836	10.498453
9.125583	7.996309
7.535323	7.965137
8.617442	7.312373
10.468681	10.834158
8.317186	7.401917
8.622339	9.118753
10.046208	10.977253
8.493439	8.651524
8.745593	7.844613
8.827376	8.185666
9.410405	10.151406
9.403207	9.576452
8.126256	7.255523
8.839844	9.498168
10.207857	8.508767
9.229380	7.968383
7.517833	8.646413
10.433998	10.132887
10.155481	11.255241
9.745103	8.518541
7.783340	7.982901
8.927543	6.772896
10.269474	10.892797
9.749259	9.574475
10.808616	10.590685
9.922276	9.910252
9.600541	8.559658
8.244745	9.539723
8.379323	8.500024
9.049483	8.446091
8.354459	8.727620
7.828969	6.924669
10.063120	10.682051
9.557725	8.416353
9.115056	8.591087
9.555462	9.681635
9.737395	9.300181
8.129931	7.979583
9.110644	8.362416
9.017423	9.013526
7.470712	7.771061
8.475424	7.518024
9.766422	11.399102
8.175437	8.730671
9.906355	9.368536
8.461619	8.172226
8.484627	6.922675
8.351953	8.223547
7.700700	5.645417
7.922738	6.835463
11.088543	11.733101
9.815509	9.075355
9.147163	8.382208
9.386410	9.614010
8.480950	6.783328
9.507133	9.724515
8.917182	8.431517
8.692569	8.435928
8.453989	8.825630
8.311417	8.316972
9.038970	7.807380
8.116247	6.723981
9.599420	9.770174
8.725585	7.565551
9.342371	10.663617
7.388877	6.667813
9.681001	10.553574
8.981902	10.173181
8.796823	9.134011
10.015992	11.273913
8.322511	8.788822
10.709019	10.914009
7.662512	8.977230
9.875222	9.878599
8.885781	8.349412
9.830163	9.289348
8.991012	8.545554
8.787693	9.419503
8.303985	8.265601
8.791360	8.706753
9.685301	10.380890
8.952278	8.605918
9.446730	9.911479
10.207764	12.019900
8.435058	10.620350
10.861721	12.649570
10.078367	9.787885
8.398735	9.269152
7.736654	8.969324
7.487282	6.261408
10.421202	11.169671
8.688978	8.249778
8.876605	10.297032
10.783812	11.254434
8.726712	10.675466
8.575795	8.489819
7.018304	5.886300
8.806041	8.773031
7.901815	7.533361
9.373369	11.444516
9.136614	7.429124
9.399358	11.171554
8.044145	7.236687
8.436720	9.168440
8.354220	7.174683
7.937004	7.324453
9.762023	9.783796
9.946689	12.089841
9.079376	9.389064
9.517794	10.534011
8.951176	8.101196
7.966043	8.111268
8.273900	9.016269
7.848369	6.990897
10.898501	10.315853
8.752102	10.144400
9.981942	9.683755
6.580429	4.181190
10.206559	9.552424
10.060043	9.613289
8.939565	9.766102
9.553264	9.413412
8.564434	7.793750
8.827810	8.918821
10.231544	10.524886
9.778258	10.513356
9.090356	9.053832
9.312888	10.394140
7.131851	6.664567
7.263635	7.418230
8.306738	7.069277
8.820239	8.054873
8.523154	9.293005
11.272604	12.599871
9.336973	9.655388
7.538830	7.415934
9.517336	8.900014
8.041669	6.977377
9.990007	11.559584
8.860618	8.111405
8.886987	8.431385
8.678303	8.001440
9.631962	9.855329
6.765128	7.571841
8.999727	9.287606
9.222571	10.108949
9.164285	9.429867
8.688279	7.221617
9.640659	10.749470
6.866356	7.529670
9.149193	10.104033
7.783845	7.201506
11.140482	11.338886
7.942177	9.162486
10.804209	10.591819
8.230525	8.151136
7.862943	7.103041
9.120996	8.393498
8.877423	9.936823
9.844626	10.428895
9.126215	9.763579
9.729748	10.358711
9.586698	9.139515
9.000503	8.590725
10.343086	11.330747
7.813043	7.502090
7.714381	8.945241
9.484117	9.461285
10.137122	7.773085
8.525522	9.569259
7.957596	7.282452
10.020248	10.003325
8.390767	8.329944
9.643413	9.126952
9.035455	9.046056
8.487417	8.178167
10.860429	10.975275
8.746072	8.267825
7.477586	5.778455
7.942595	7.236396
9.033977	9.908766
9.418187	10.387599
10.434038	10.377473
9.384777	8.286974
9.486992	11.627961
8.059279	8.220180
9.397638	9.177974
8.740068	9.230372
9.112977	10.250038
9.051175	10.912854
8.278015	6.368966
10.184480	9.912123
7.967236	9.046741
8.881855	9.703551
7.593777	7.118975
7.811043	7.544704
9.864274	10.327369
8.066764	9.335353
10.556730	9.539223
9.236798	9.278663
7.853916	7.599468
8.734305	9.339918
9.730745	10.531151
9.174103	10.853374
8.437557	8.790899
9.650625	7.997050
9.133254	7.432757
9.666953	9.489034
8.060083	8.317805
9.008000	9.272526
9.416233	9.296830
10.968036	11.866336
9.118632	6.600403
7.184269	5.901557
9.083218	8.959722
9.132690	10.189269
7.745212	7.561675
8.765538	8.890079
8.507157	7.519341
9.260350	9.240464
10.935113	10.337664
8.935889	7.362650
9.942215	9.981962
9.434687	10.307563
9.043048	10.137998
9.485769	9.068651
10.556307	11.927147
9.137762	9.868733
9.996846	9.179623
8.961814	8.182821
9.036090	8.511535
9.799099	9.426600
10.216785	10.465601
8.192126	9.352992
8.404796	7.694492
8.828875	9.253823
8.423705	7.744706
7.854303	7.283911
11.079132	9.867421
8.251025	8.750805
8.770355	9.148821
9.728218	7.663728
7.586405	7.295866
8.511895	9.030846
10.106933	8.378196
9.165808	12.220563
10.804906	12.619082
8.639010	8.693901
8.929310	8.029015
10.091994	11.269973
9.839949	10.205206
8.446400	9.960025
8.520842	8.980424
8.789823	11.807313
9.283485	8.885946
7.415203	7.278963
9.113380	9.405362
8.782369	7.877146
8.364267	11.527123
7.878847	7.964156
6.867949	7.614046
9.910368	10.225559
9.558766	10.440634
7.435889	7.093442
8.831449	9.839128
7.451599	9.585473
8.755619	8.274043
8.919677	7.693862
8.274521	9.370375
7.194286	7.978397
8.459016	8.711809
10.661954	10.959110
9.219201	8.825411
8.175242	9.436669
8.943634	8.943373
10.406672	10.507903
8.138519	8.857467
6.375248	5.886764
8.771115	7.990212
11.109070	11.771902
9.916533	11.262346
10.231279	10.716086
7.506367	5.697990
8.217903	10.438411
8.428870	8.172259
8.174810	9.015569
9.815254	8.731687
9.777632	8.648716
7.468493	7.758900
10.013878	9.722288
8.204576	9.687060
9.370893	10.409124
10.422617	9.910773
8.876509	7.264322
8.162354	7.289792
9.405093	10.612982
9.278208	11.297985
7.596864	5.684584
9.000697	9.744392
8.854894	7.801924
8.830187	7.507964
7.175296	5.860709
9.804455	10.434379
10.037046	10.643889
9.449460	9.344936
9.299435	8.103234
8.103084	8.975133
9.355825	10.205487
9.866450	9.756018
10.521879	9.511531
8.865208	8.988993
8.788407	8.547216
8.370586	7.907360
10.375873	10.078292
9.196930	9.151505
8.988999	10.124258
10.286204	9.774761
11.212262	10.370404
10.009943	11.326243
8.652372	8.243072
10.500817	9.092995
11.411049	11.602720
8.365052	8.773346
8.834881	8.588579
9.853046	9.518153
9.374361	10.728126
9.312406	9.079785
9.405432	9.798637
9.694359	10.355327
10.139242	10.426160
9.978633	9.953820
10.075582	9.471199
7.400394	6.660586
8.175636	7.359729
8.586323	8.529081
10.628723	8.873440
9.078857	9.049000
9.014221	9.830444
9.307067	10.064462
6.785267	8.192896
10.805019	10.982857
8.797572	8.535989
8.190987	9.532491
10.065956	10.979429
8.844138	9.012026
9.988327	8.860083
10.588594	12.448215
8.631188	7.271886
10.943368	9.679545
9.830359	10.477069
8.616493	10.659580
7.703529	7.830138
9.872736	9.806156
9.669553	9.310878
6.578040	5.472499
9.017836	11.826857
8.441680	8.473316
9.598187	8.897596
9.289076	9.463365
8.929293	8.552219
9.330676	11.036344
8.709768	8.555995
8.948055	7.972786
9.829011	10.376899
9.388089	8.107785
6.563790	7.092198
7.658762	8.706262
10.867559	10.532561
7.856517	7.908380
9.980376	9.041862
7.075343	7.250736
9.767011	8.116692
9.709256	9.318072
10.194958	11.237561
8.579216	8.378324
7.772357	7.350237
