41452	6.683247	0.778920	3
1029	5.645949	0.646736	2
77443	8.460622	1.225369	1
8221	0.931731	0.408230	2
18641	13.001870	0.631103	3
35270	2.600612	1.637985	1
49039	3.798696	0.821755	1
27775	10.597280	1.615444	3
9772	5.741255	1.666078	2
45374	11.053584	1.061288	3
12983	2.929619	1.278140	2
40418	6.894180	1.255256	3
71222	8.983615	1.203116	1
8034	0.000000	1.030609	2
54597	1.972650	0.069903	1
0	5.566229	0.229606	2
63765	6.513524	0.922058	1
3258	7.045383	0.943610	2
20835	7.130918	0.274465	2
35448	3.460823	0.628342	1
68941	10.770545	0.266233	1
9912	2.588570	0.077544	2
8640	0.190008	0.244175	2
21162	9.966895	0.990515	3
16584	2.312719	1.610322	2
34743	5.268452	0.335885	3
15747	0.595318	0.318771	2
31935	11.759163	0.124074	3
73121	10.804380	1.334003	1
14233	1.761536	1.189413	2
4083	5.131231	0.879920	2
22464	5.026989	0.413276	1
51047	1.942036	1.317656	1
75655	10.887538	0.637970	1
0	0.000000	0.420175	2
28013	9.932132	0.930080	3
41642	8.909961	0.456448	3
38266	8.679821	1.327495	3
16432	5.071423	0.452370	2
16919	6.605577	1.666008	3
3098	0.000000	0.573966	2
58511	1.867763	1.259811	1
3252	4.148277	0.933818	2
66538	7.639039	0.747202	1
39819	10.244792	0.004219	3
15378	0.000000	1.125650	2
77034	9.601947	0.715704	1
14293	4.786056	0.549065	2
66445	5.795653	0.864548	1
28679	12.327252	0.870694	3
4435	0.267898	1.597308	2
7655	1.112591	0.526494	2
36275	11.453666	1.188987	3
64233	6.322163	0.592596	1
19407	10.308652	0.614913	3
11072	4.805024	0.000302	2
65409	2.195221	0.441365	1
32436	10.775784	0.058871	3
11305	0.000000	1.434674	2
10599	0.165583	0.125015	2
28555	9.883349	1.215093	3
7730	5.432824	1.552043	2
12029	9.949589	1.340821	2
79089	13.688381	1.490181	1
30794	10.954604	0.710471	3
3787	2.040967	0.680843	2
70110	15.269708	0.833608	1
14691	5.099462	0.224110	2
5270	6.451849	0.474076	2
17970	12.536351	0.326162	3
7687	0.012482	0.447653	2
47022	12.688647	1.442548	3
42121	12.848176	0.074783	3
7804	1.149158	0.736244	2
73574	15.997396	0.846769	1
4423	5.124851	0.399017	2
8901	1.209866	0.933526	2
13177	3.090156	0.775962	2
7192	2.844744	0.596056	2
41541	9.992155	0.876662	3
8775	3.155052	1.284621	2
34044	11.696979	0.685304	3
11547	1.327422	1.458231	2
45444	3.270049	0.131451	1
21589	0.000000	0.347902	2
22196	10.762645	0.639937	3
35373	11.846741	0.440161	3
55573	1.876022	0.726472	1
7153	4.930496	0.083495	2
23699	12.061606	1.621359	3
12003	5.388945	0.511292	2
12115	1.266472	1.386994	2
62598	11.248268	1.293803	1
19106	0.000000	1.558838	2
14376	8.418948	0.831101	2
13949	7.048597	0.637578	2
77679	18.556712	1.562784	1
7155	5.590172	0.671497	2
13355	4.620243	0.222035	2
10580	4.865344	1.479470	2
33768	2.228175	1.229609	1
75597	14.267856	0.921225	1
20131	6.353185	0.139018	2
35798	11.615570	0.025002	3
72404	10.832375	1.680272	1
10056	1.573197	1.002181	2
10690	6.196497	1.500384	2
9360	4.382959	1.294872	2
77032	11.571073	0.990430	1
4081	0.000000	0.754054	2
40543	10.162073	1.529168	3
51999	2.289951	1.355529	1
45659	10.599567	0.555404	3
17080	2.228836	0.002095	2
62564	9.866828	1.270501	1
8137	4.354875	1.444802	2
277	3.616666	0.542829	2
36176	10.880102	0.942339	3
38495	11.000044	0.484411	3
34905	3.313259	0.229291	1
41349	9.925781	0.956749	3
38022	9.107332	0.972952	3
46458	2.947762	0.186086	1
41355	11.115923	0.618072	3
36353	9.083142	1.460678	3
82941	8.094693	1.607848	1
33037	9.073084	0.011715	3
23576	5.185217	1.385611	1
55749	3.193786	0.874733	1
32311	10.619717	0.034362	3
38662	10.576570	0.502841	3
10548	0.383852	0.478936	2
38842	10.905688	0.626670	3
3754	1.048527	0.496771	2
46463	7.334352	0.459218	3
13729	6.051106	0.841016	2
42710	7.920769	0.472160	3
75249	9.700559	1.537344	1
5582	1.950895	1.025212	2
63840	9.371758	0.478933	1
39271	11.411036	0.305580	3
1794	3.070713	0.795408	2
27446	9.732534	0.513650	3
17752	0.000000	0.536761	2
30660	9.717840	0.601646	3
21007	12.300716	1.604689	3
22294	9.843586	0.322608	3
18806	2.052293	1.327277	2
65604	5.953016	1.369663	1
33863	9.357067	0.421636	3
13925	3.187309	0.411786	2
10713	7.557876	0.030326	2
11670	2.528936	1.402610	2
42719	9.782818	1.373329	3
7761	6.950489	0.930640	2
40630	3.822364	1.648017	1
7841	0.074246	0.147538	2
66938	0.249445	1.126515	1
73439	10.947221	1.041486	1
24500	3.399419	0.954618	2
36883	12.130529	0.654386	3
47984	8.760406	0.368861	3
8363	5.878636	1.587256	2
29100	4.178301	0.012465	1
1768	6.073205	1.664924	2
37883	14.003965	1.229507	3
12491	0.254890	0.903395	2
8270	1.455870	0.792197	2
67086	8.337669	1.131761	1
29727	8.737783	1.267086	3
39191	9.167328	1.186469	3
4069	2.148155	0.747156	2
68920	13.345317	0.864582	1
10729	2.629091	1.046271	2
4207	4.809758	1.275536	2
10330	0.000000	0.277274	2
17330	3.577973	1.646314	2
51095	7.425715	0.975021	3
15478	4.462467	1.397205	2
64307	13.193289	1.567371	1
58588	4.166989	0.031426	1
26238	10.584868	1.262823	3
37591	8.019032	1.390674	3
38886	0.668172	0.059358	1
13771	3.228139	1.462487	2
4965	4.231266	0.641635	2
18872	0.891813	1.033272	2
15446	7.267794	1.410681	3
62193	9.414207	1.339794	1
13228	4.069121	0.230343	2
72022	9.661166	1.692154	1
14248	7.465247	0.078786	3
40451	11.340920	0.499164	3
39470	11.430231	0.265230	3
12806	8.147161	1.625734	2
20189	9.213536	1.362133	3
19566	9.618242	1.028044	3
4585	9.919042	0.711507	2
33851	5.170358	0.507032	1
22533	3.006599	1.099088	1
52059	2.220963	0.198114	1
11052	3.045035	1.018009	2
16679	3.807710	0.318065	2
15904	0.000000	0.930181	2
3728	6.151853	1.433101	2
41754	2.207321	0.339365	1
9649	3.629343	1.373060	2
6904	3.452721	0.870398	2
48378	8.780622	0.767576	3
12515	2.755238	1.436905	2
32067	6.051303	1.379879	1
6032	6.239299	1.242496	2
14430	5.296790	0.806473	2
13262	7.704732	0.102220	3
5277	0.000000	1.098867	2
41510	7.372314	0.417992	3
31941	11.849397	0.063739	3
8827	0.000000	0.028669	2
30748	6.518559	0.216185	3
53928	3.511066	0.465583	1
27965	3.196508	1.312469	1
65424	6.376496	1.523845	1
34564	10.096182	1.167507	3
7464	0.362626	0.983158	2
9198	2.548328	0.638179	2
11722	0.000000	0.011734	2
77139	12.972314	0.931131	1
50862	1.505630	0.998883	1
29585	6.497624	0.025213	3
8276	2.536601	0.478066	2
24040	9.281371	1.453521	3
59604	10.488764	1.493472	3
58998	10.124966	0.163081	1
61563	8.780607	0.949592	1
46665	10.385457	1.021143	3
13545	3.540390	0.199043	2
28990	10.769185	0.691679	3
74586	9.712452	0.833221	1
35304	5.370366	0.234802	1
16703	5.814247	1.610860	2
14244	2.363692	0.883350	2
17245	1.889937	0.983954	2
3741	1.887884	0.461616	2
27165	2.647771	0.563636	1
18210	11.428766	1.275066	3
56750	4.323370	0.352577	1
27644	2.539974	0.372749	1
25459	13.721296	1.323144	3
18618	11.135188	1.304783	3
18737	7.907943	1.215456	3
10331	3.356759	1.561989	2
42065	9.416584	0.257432	3
0	3.038866	1.448532	2
13258	0.000000	0.918001	2
32608	2.901679	0.916552	1
40021	11.180053	0.281455	3
9082	10.585591	1.253051	3
28114	4.178386	0.287859	1
6002	4.000043	1.236972	2
4468	2.519887	0.743529	2
42051	9.570609	1.487640	3
36486	11.047243	1.439699	3
8251	6.261226	0.156580	2
74971	14.883113	0.790021	1
15718	0.760637	0.627156	2
46181	11.568566	0.791696	3
35400	0.860598	1.122682	1
29497	10.014821	0.837788	3
25531	4.888431	1.156842	1
7632	2.166689	0.951076	2
51390	9.044604	0.977722	3
41085	3.676989	0.864393	1
4916	4.815590	0.247607	2
49090	2.713920	0.450742	1
17107	3.581626	1.625328	2
41552	12.772400	0.796058	3
47268	13.370302	0.757050	3
11857	1.983948	1.452174	2
13153	8.674005	0.879391	2
72879	19.490003	1.605984	1
52802	5.246118	1.179391	1
71213	10.486415	0.279039	1
1735	0.000000	0.394907	2
71151	12.271205	0.162574	1
10280	0.498038	1.534566	2
71894	9.390635	0.509550	1
6488	0.004159	0.394787	2
34938	1.576611	0.264017	1
39867	9.106117	0.316263	3
66147	8.476255	1.101712	1
28515	9.058022	1.668520	3
4128	8.976969	1.377474	2
47606	4.214023	1.079424	1
23669	2.291772	0.059035	1
33927	11.099590	0.293080	3
7212	2.798275	1.314527	2
44874	4.444244	0.833774	1
77279	8.211776	1.657250	1
16024	6.659334	0.839183	2
25472	8.853124	0.861522	3
2458	2.025768	1.435815	2
48718	13.232945	0.337163	3
38638	7.439566	0.451089	3
4766	0.000000	1.681793	2
24603	3.198397	0.969142	1
58166	2.315697	1.136585	1
10973	0.000000	0.781797	2
3656	1.517840	0.444526	2
65784	10.091131	0.886277	1
57181	0.724565	0.053805	1
41122	11.839863	1.038180	3
30779	2.964240	1.114143	1
8922	1.997723	1.462441	2
34062	8.952702	0.930495	3
11289	2.261840	0.911144	2
40153	3.462275	0.792444	1
7657	6.927407	1.023457	2
17175	1.155119	0.484360	2
17261	2.433235	0.670625	2
33389	2.850872	1.647714	1
11977	1.130480	0.971958	2
78921	17.186174	1.221742	1
39490	11.980390	1.008300	3
5539	3.269211	1.459147	2
18890	9.849673	0.507961	3
64221	4.427957	1.176240	1
41070	6.692309	0.077162	1
27181	4.515236	0.223618	1
27565	11.037575	0.822540	3
41026	9.859719	0.921688	3
27515	11.772005	1.616318	3
72328	14.775901	1.387156	1
54038	3.385166	1.058686	1
48184	8.815284	1.103389	3
32634	7.554962	1.163947	3
59509	3.154185	0.067864	1
12270	1.486346	0.809872	2
20806	12.030163	0.321402	3
7397	5.930440	0.325084	2
53646	13.776655	1.286092	3
40550	15.542328	1.181101	3
39732	10.548573	1.436489	3
29073	11.633411	1.280624	3
6159	0.770270	1.192121	2
63677	10.840206	0.236796	1
45302	3.549805	0.032009	1
77989	11.962995	1.639064	1
31854	8.855669	1.065314	3
73852	9.572289	0.810972	1
15610	3.374688	0.815660	2
11003	6.962091	0.768326	2
45570	7.738797	1.218175	3
13060	1.545323	0.973351	2
65328	6.521537	0.618589	1
9205	2.376460	0.639369	2
11655	4.848718	1.093318	2
27300	8.528033	0.769403	3
66599	8.207369	0.865934	1
8171	8.454771	1.005402	2
70076	7.849700	1.187609	1
36047	2.343556	0.080046	1
8090	0.007515	0.602175	2
26122	9.964575	1.077564	3
56696	12.571078	1.205599	3
22367	0.437547	0.569137	1
51191	8.881391	0.642887	3
41639	11.578186	1.051549	3
41283	10.928794	0.501153	3
64113	11.897572	0.265045	1
23438	0.000000	0.207608	1
21031	10.707427	1.686674	3
73839	16.645522	0.228560	1
73797	10.297558	0.359070	1
18709	0.018359	1.471874	2
4930	10.650698	0.066797	2
58164	8.517323	1.337359	3
8305	2.579890	1.070041	2
13956	11.598040	1.357162	3
81536	13.810377	1.495089	1
2750	5.010648	0.523042	2
10376	3.776561	1.275523	2
27583	2.112192	1.065350	1
74178	13.123405	1.097394	1
50773	4.194294	1.340962	1
10451	2.162275	0.224791	2
9508	1.862846	1.326069	2
22378	10.469076	0.092604	3
44784	3.707903	0.557834	3
7480	0.000000	1.480310	2
14839	0.000000	0.482216	2
34298	7.675329	0.609493	3
66677	9.848338	1.359658	1
44243	1.927052	0.454422	1
9989	2.008349	1.397171	2
29378	5.866829	0.656926	1
28527	5.518674	1.009260	1
68138	12.878433	1.651945	1
45760	3.101357	0.832032	1
66443	6.023652	1.444879	1
2481	4.914741	0.917018	2
4346	9.128961	1.250723	2
72979	11.509792	0.686826	1
49519	3.108095	0.706011	1
49324	1.408444	1.322497	1
11460	2.735232	1.631444	2
43729	1.471326	1.033921	1
8394	8.092999	0.829185	2
15289	2.689031	0.232434	2
28884	9.248045	0.202082	3
8586	5.228083	0.364319	2
37908	7.904898	1.587440	3
26255	2.988699	0.036757	1
11034	1.316044	1.428953	2
45529	12.426266	1.023682	3
25925	4.230769	1.334488	1
10006	5.780174	1.332123	2
31759	1.553591	1.675702	1
30698	7.120861	1.002182	3
13778	6.244466	1.044637	2
69275	6.689665	0.903462	1
26060	10.774876	0.404298	3
16135	6.227199	0.767773	3
5297	1.730109	1.076641	2
77025	17.082431	0.663324	1
69347	6.980776	1.307664	1
5382	1.128602	1.294718	2
32135	8.500833	0.084333	3
22221	12.076486	0.526822	3
8232	0.119398	1.133697	2
6077	1.356053	0.312312	2
4921	5.409246	1.092295	2
15012	0.000000	0.987754	2
1111	0.519204	0.672619	2
43779	12.699223	1.595753	3
44366	7.558846	0.387661	3
4921	4.690877	0.833548	2
37526	6.951046	1.123029	3
27340	3.844421	0.255299	1
11997	3.455350	1.019303	2
33945	10.417001	0.916395	3
9549	0.910850	0.430709	2
29208	9.456470	0.842438	3
6507	3.571645	0.723072	2
26633	9.587156	0.595425	3
67965	10.527750	1.601899	1
58024	8.356026	0.584252	1
30970	0.583612	0.642172	1
42831	4.469507	1.433897	1
39986	10.434837	1.484460	3
33490	10.128579	0.637002	3
68866	11.254121	1.018325	1
8944	1.264056	1.344142	2
4530	0.850724	0.588230	2
67741	10.037852	1.223018	1
18486	10.984773	0.535239	3
64715	7.428957	0.367994	1
13472	0.000000	1.530413	2
38576	9.623230	0.077772	3
6707	0.000000	0.124986	2
57961	1.942430	1.493269	1
33761	2.196360	0.961678	1
14248	4.652369	0.155416	3
12898	3.879064	0.867116	2
25264	9.108233	0.959484	3
33056	9.920265	0.639487	3
32127	11.560804	0.065488	3
24698	7.116688	0.087380	3
40401	9.064162	0.198031	3
25598	2.977974	1.494724	1
4401	3.040570	1.598800	2
37389	11.048060	1.220044	3
36042	2.318693	0.181742	1
32744	3.577608	1.592265	1
24620	3.491306	0.255781	1
24903	9.733329	0.521480	3
69911	12.445434	1.619452	1
22498	1.737427	1.072294	1
5089	7.450711	0.221383	2
31176	0.551305	1.569557	1
9668	1.941909	0.017973	2
31974	2.506277	0.679486	1
23194	11.777909	1.154026	3
53404	2.399461	0.420458	1
37999	7.988047	0.428474	3
27339	3.126392	0.203976	1
29203	2.440480	0.062766	1
42367	11.860098	0.662739	3
25839	11.414588	1.019165	3
80026	16.861169	1.082184	1
64708	9.316245	0.547018	1
43048	3.551328	0.675824	1
44776	12.597032	0.166150	3
1234	1.841719	0.375949	2
45761	8.296183	0.607089	3
45613	1.592670	0.899714	1
26136	9.397693	1.254882	3
40963	8.234714	0.315169	3
9432	2.856527	0.939349	2
72263	12.719607	0.204963	1
31705	8.179459	0.614129	3
52601	2.211352	0.989022	1
22757	4.535572	0.573986	3
69740	11.181630	1.558338	1
21522	7.085547	0.288065	3
70797	12.683197	1.622229	1
55334	3.643010	0.594406	1
10221	5.180469	1.481349	2
69419	9.442689	1.440843	1
46119	10.811057	1.679951	3
0	4.623740	1.093181	2
3609	3.299980	0.427658	2
26509	9.714508	1.001759	3
17969	15.824780	1.051452	3
19177	7.218998	1.403025	3
78532	12.209232	1.097051	1
64041	7.796107	1.406154	1
37848	10.928048	1.400406	3
46002	12.578953	0.315677	3
41559	10.006544	0.792986	3
6418	5.432404	1.295838	2
8952	3.154361	0.023348	2
23673	3.500499	1.602128	1
48058	9.892229	0.595486	3
3975	0.000000	0.105619	2
76350	6.955665	0.194550	1
58897	6.409291	0.093569	1
39344	8.883462	0.637128	3
7754	8.735219	1.245496	2
63639	5.580745	1.169231	1
62584	12.417908	1.454353	1
46022	11.305685	0.246620	3
9436	0.638215	0.444120	2
52447	10.415947	0.189135	3
46772	1.666316	0.918208	1
33575	9.308274	0.755179	3
2557	0.000000	0.344413	2
43086	11.430295	1.638685	3
6391	5.333537	1.681016	2
9063	0.924227	1.523254	2
58548	1.996355	1.476888	1
40374	11.829708	1.675328	3
22891	3.332425	0.209279	1
55572	4.433351	0.790443	1
57026	2.372966	0.896015	1
39271	9.099232	0.163648	3
23059	11.302262	1.047049	3
43901	1.111365	1.029949	1
58033	6.975804	0.256071	1
26519	8.840764	0.838701	3
14629	0.000000	0.094035	2
66191	13.073839	1.314293	1
6266	5.649990	0.661001	2
37307	11.523256	0.153351	3
38838	1.385856	1.045816	1
68850	5.601849	1.143042	1
54019	10.275793	0.419066	3
60700	8.790079	0.874467	1
40376	10.003839	0.275835	3
26267	11.430041	0.010580	3
9367	4.165133	1.188209	2
60845	8.897140	1.533531	1
2778	1.183340	0.648142	2
31431	2.919752	0.746757	1
17511	4.624977	1.123679	2
43702	11.097433	1.455234	3
39725	5.491609	1.066900	3
34059	11.631451	0.181933	3
59111	8.105176	1.569302	3
80686	10.685514	1.468223	1
11256	2.944924	0.724993	2
12705	2.627565	1.644523	2
32493	12.338606	0.821693	3
58656	12.282045	0.198552	1
6940	2.922325	1.523021	2
39407	2.404364	1.118927	1
34473	13.244856	1.502678	3
46100	10.528880	0.758019	3
34815	14.206779	0.255189	3
21479	9.706828	0.635231	3
44935	7.599717	0.689043	3
14570	2.944583	1.633579	2
13935	2.935607	1.607047	2
7858	1.033649	0.071367	2
26333	7.953768	0.243688	3
34673	1.930775	0.816703	1
2483	5.858794	1.597180	2
13739	1.493684	1.142957	2
29116	6.855218	1.252365	3
59514	6.138118	1.329339	1
21942	0.000000	1.505182	2
39967	9.256105	1.449708	3
67271	13.541603	1.430285	1
70462	9.669259	0.778399	1
3919	3.121357	1.280543	2
6817	6.684271	0.376097	2
9551	7.507601	1.365303	2
35013	9.650675	1.664457	3
56752	3.507256	0.757225	1
63221	12.900264	1.637404	1
56393	3.923934	1.521608	1
15864	0.000000	0.608941	2
4012	0.000000	1.194048	2
35984	8.314180	0.513305	3
35598	13.348461	0.136202	3
56648	0.612281	0.146224	1
76576	11.869808	0.530564	1
26987	7.673293	0.278213	3
5768	5.633076	0.373060	2
39724	10.463158	0.794178	3
43290	9.909917	0.279856	3
47343	9.283938	1.532507	3
56260	2.739096	0.999102	1
69749	9.874525	0.122329	1
76359	9.955006	1.263314	1
11988	4.923699	0.366079	2
45094	3.526895	0.551866	1
50470	12.124613	1.087641	3
33294	9.953268	0.624856	3
9944	6.810380	0.101401	2
76817	14.947587	1.539381	1
0	6.946028	1.483627	2
38167	2.357613	0.676223	1
11921	1.949886	1.455988	2
50016	3.396590	1.472643	1
48137	2.255405	0.573709	1
40433	4.571647	0.618842	1
40141	4.578055	1.321846	1
19252	10.686285	1.256587	3
42992	9.594060	1.236577	3
64627	11.057641	0.312253	1
18957	3.328614	0.835350	2
79481	16.449248	0.105474	1
18056	5.857660	1.035428	2
22732	5.360672	0.386057	1
46684	8.740726	1.386862	3
7449	0.000000	0.821374	2
7644	4.305057	1.006175	2
7206	6.061723	0.579869	2
54898	0.784849	0.013466	1
45378	1.516848	1.141694	1
41176	3.990382	0.790250	1
12574	8.382595	1.435658	2
42245	11.927451	0.404735	3
29835	8.140898	1.595945	3
39423	2.183831	1.463401	1
55139	8.169992	0.045621	3
49537	2.743827	0.922504	1
69043	12.904251	0.862461	1
54843	11.686628	0.035917	3
66358	6.842254	0.526693	1
70844	4.259256	0.516633	1
9979	0.000000	0.879994	2
65592	8.948566	1.132658	1
80044	13.934252	1.247511	1
67910	6.578009	1.660593	1
15740	11.876100	1.549468	3
41051	8.984386	0.981190	3
48107	4.053639	1.453902	1
6824	0.000000	0.139032	2
68946	5.433894	0.040716	1
17962	5.897303	0.669924	2
69301	8.977576	0.997129	1
76809	8.903971	1.595479	1
59824	4.102278	1.220604	1
9861	0.418372	1.479029	2
32980	2.874853	1.698886	1
68445	10.432015	1.180618	1
5395	4.664037	1.143684	2
36937	5.303881	0.067779	3
0	5.006086	0.738396	2
77685	11.041765	0.349968	1
32810	1.394689	0.054399	1
65451	6.109242	0.880264	1
48511	11.961808	0.874438	3
29210	10.317142	1.220631	3
10803	8.481581	0.910688	3
77177	8.660701	0.510606	1
37738	13.144963	0.063177	3
23645	13.240551	0.682914	3
16266	0.000000	1.595768	2
9243	0.000000	1.406543	2
15030	6.633275	1.330490	2
5659	0.000000	0.032862	2
68944	11.111916	0.332266	1
67634	7.627792	1.422838	1
38495	0.430429	0.081765	1
66798	7.352922	0.408394	1
16488	10.862551	0.448017	3
9252	10.237135	0.985459	3
4869	0.027554	1.300231	2
15716	4.056093	0.573091	2
38569	10.318428	0.692787	3
54971	1.207027	1.190556	1
37725	12.119695	1.040456	3
9186	2.737943	1.694215	2
61595	8.024360	0.228220	1
53699	1.437621	1.165531	1
8863	1.826083	1.696233	2
26526	9.074488	1.109320	3
16762	4.780530	1.235109	2
25306	11.671352	1.593605	3
45456	9.647436	1.008311	3
80097	17.811626	1.301914	1
7413	1.086758	0.902919	2
10773	9.136925	1.333807	2
66404	16.610556	0.994579	1
38045	7.758014	1.457968	3
7459	7.739599	0.519527	2
14559	9.649754	0.562963	3
69305	10.626866	0.167289	1
45485	7.874278	0.443376	3
38019	4.629545	0.243864	1
32357	8.137061	0.978127	3
13984	4.076104	0.376640	2
46776	12.886315	1.109038	3
11886	7.299254	0.057251	2
52613	9.242789	1.458992	3
33021	2.140506	0.719418	1
47460	1.861748	0.051389	1
45176	11.217937	1.555191	3
44942	10.009284	1.242520	3
58164	8.797917	0.784243	3
18959	0.000000	0.548571	2
35112	6.344256	1.112630	1
25686	7.602359	1.072005	3
28602	11.144315	1.437742	3
32548	12.525476	0.292021	3
64042	7.473565	1.223272	1
49064	9.461168	0.715298	3
42065	2.739635	1.252762	1
49685	1.020139	1.324250	1
26170	8.176055	0.714320	3
61925	13.092354	0.859044	1
37459	10.007745	1.607650	3
68776	5.887108	1.584310	1
38349	10.403174	0.730320	3
8298	0.000000	0.843596	2
67705	8.299951	0.069978	1
7952	7.734922	1.123836	2
36162	12.762662	0.327367	3
21755	11.420502	0.793011	3
72802	17.163014	0.901004	1
44504	11.127776	1.356470	3
29961	10.078303	1.652260	3
31142	6.748335	0.481326	3
69089	8.793651	0.294322	1
43302	9.493241	0.116969	3
18647	11.246015	0.884325	3
33501	11.104878	1.582322	3
50967	6.939170	0.485482	3
1215	4.913422	0.561517	2
5799	4.476473	0.991131	2
37982	14.171559	0.053101	3
22264	0.000000	0.488003	2
29168	9.639313	0.445151	3
32050	9.769219	0.485821	3
7670	4.500822	1.455698	2
58369	5.328970	1.034467	1
62318	6.943696	0.313539	1
42344	11.336840	1.096459	3
25332	11.356335	1.081090	3
38465	13.530755	0.354044	3
0	3.882076	0.975430	2
59235	0.097861	0.517731	1
31166	9.677345	1.296510	3
7554	3.971522	1.267207	2
16788	0.000000	0.385777	2
29131	5.289811	1.413714	3
53740	3.572350	0.386227	1
35057	2.372513	0.472581	1
15484	1.770772	0.868916	2
8652	3.879573	1.154440	2
66278	0.000000	1.187857	1
31752	7.995049	0.670807	3
43543	10.382596	0.247536	3
11028	4.841583	0.486442	2
45756	9.668886	0.256153	3
9980	3.188812	0.147379	2
46777	2.977607	0.504896	1
9165	3.030901	0.115599	2
72725	15.786645	1.649861	1
43966	8.220187	0.043539	3
41493	9.843590	1.233871	3
36784	10.567359	1.378293	3
43589	13.061670	0.078545	3
25527	3.596453	0.556595	1
29774	6.553370	0.908914	3
12233	6.447905	0.708275	2
0	1.128394	1.189464	2
32642	1.524830	0.578774	1
60121	7.471253	0.514724	1
65733	8.919314	0.720854	1
17884	11.169777	0.365609	3
76956	13.344166	0.973011	1
37889	8.592482	0.436579	3
22549	0.000000	1.547984	1
9942	7.849896	1.555028	2
30254	8.584529	1.498707	3
38379	10.671654	1.090951	3
38876	7.873029	0.417988	3
14569	3.494291	0.908997	2
7847	6.346950	0.110077	2
57052	11.480325	1.611320	3
40225	1.847099	0.297056	1
67541	9.165841	1.491689	1
33855	7.153160	0.289556	3
51806	3.745881	1.402722	1
80076	17.245876	0.879516	1
11930	4.112733	0.801931	2
29244	9.607309	0.783583	3
34496	3.882140	0.324197	1
17991	0.000000	0.308053	2
17527	4.341678	0.359217	2
60248	6.226420	1.448577	1
26330	10.304423	0.335446	3
34271	8.057461	0.414410	3
57167	1.385605	1.011358	1
34257	4.872617	1.209868	1
9362	0.164164	1.090379	2
71410	14.714113	0.203201	1
67251	2.429859	0.847676	1
62508	7.570776	0.482119	1
14223	0.000000	0.306312	2
54144	4.641497	1.263841	1
33631	12.303294	1.638694	3
44548	13.495600	0.840294	3
83946	14.514256	0.938863	1
20003	12.007144	0.451166	3
42142	12.024572	0.394693	3
69201	9.860001	1.674650	1
27562	9.418173	0.151503	3
31243	11.241584	1.129263	3
47279	4.298568	1.041530	1
39662	9.458011	1.448036	3
58047	10.807855	0.634897	1
13029	1.833848	1.213494	2
40194	8.392404	1.575279	3
38530	7.438932	1.056708	3
9505	3.766676	0.284737	2
43099	8.702134	0.581970	3
74944	16.645852	0.245637	1
45161	10.490416	0.700965	3
16611	0.709559	0.563943	2
70130	9.718624	1.189410	1
7285	4.284342	0.724345	2
58361	4.809352	0.372499	1
37564	13.716310	0.713267	3
20350	4.656354	0.846859	2
11008	7.454260	0.472752	3
11351	0.000000	0.103994	2
15317	1.872744	0.809810	2
36492	15.070607	1.631655	3
1257	1.534690	0.711548	2
16684	5.182661	1.529252	2
65614	11.304519	1.570887	1
65893	8.213938	1.484605	1
19021	2.113275	0.775455	2
9729	1.120192	0.163658	2
14538	1.696811	0.022533	2
20408	3.678678	0.954836	2
49600	5.103772	0.297141	1
9351	3.614068	1.606133	2
